dataset, dim, speedUpDegree, technode, cellBit, Accuracy, ChipArea_um^2, Energy_Efficiency_TOPS/W, Throughput_TOPS, Throughput_FPS, Compute_Efficiency_TOPS/mm^2
FordA, 2048, 1, 22, 2, 81.51515197753906, 6684360.0, 0.551638, 0.00753446, 919734.0, 0.00112718
FordA, 2048, 1, 32, 2, 81.51515197753906, 12526900.0, 0.327009, 0.00512895, 626093.0, 0.000409436
