dataset, dim, speedUpDegree, technode, cellBit, Accuracy, ChipArea_um^2, Energy_Efficiency_TOPS/W, Throughput_TOPS, Throughput_FPS, Compute_Efficiency_TOPS/mm^2
FordA, 4096, 1, 1, 1, 90.0, 366738.0, 4.9097, 0.0450291, 2748360.0, 0.122783
FordA, 4096, 1, 10, 1, 90.0, 1988320.0, 1.55894, 0.0271612, 1657790.0, 0.0136604
FordA, 4096, 1, 22, 1, 90.0, 5872260.0, 0.736417, 0.0152993, 933796.0, 0.00260535
FordA, 4096, 1, 32, 1, 90.0, 12908600.0, 0.442479, 0.0101143, 617327.0, 0.000783531
