dataset, dim, speedUpDegree, technode, cellBit, Accuracy, ChipArea_um^2, Energy_Efficiency_TOPS/W, Throughput_TOPS, Throughput_FPS, Compute_Efficiency_TOPS/mm^2
FordB, 8192, 1, 22, 1, 80.37036895751953, 69276200.0, 0.730228, 0.0287224, 876537.0, 0.000414607
FordB, 8192, 1, 32, 1, 80.37036895751953, 153487000.0, 0.44043, 0.0190181, 580387.0, 0.000123907
