dataset, dim, speedUpDegree, technode, cellBit, Accuracy, ChipArea_um^2, Energy_Efficiency_TOPS/W, Throughput_TOPS, Throughput_FPS, Compute_Efficiency_TOPS/mm^2
FordA, 4096, 1, 22, 1, 90.0, 35951000.0, 0.755642, 0.0144, 878904.0, 0.000400544
FordA, 4096, 1, 32, 1, 90.0, 79745000.0, 0.458302, 0.00953475, 581955.0, 0.000119565
